id,Country,Year,Month,FoodPriceIndex
33680,Finland,1988,2,68.9
45161,Greece,1994,4,53.0
23142,France,1982,6,47.2
59410,Finland,2001,12,75.4
35531,Germany,1989,2,66.8519
15151,Portugal,1978,2,7.8
48405,Finland,1996,1,68.1
81366,United States,2013,9,96.4
16621,Germany,1978,12,52.8415
40015,Switzerland,1991,7,92.5
59342,Sweden,2001,11,79.6
55360,Switzerland,1999,10,93.5
9659,United Kingdom,1975,3,15.8
14175,Israel,1977,8,0.0
60566,Portugal,2002,7,86.4
43005,Israel,1993,2,40.4
30775,Luxembourg,1986,7,55.9
6617,Netherlands,1973,7,42.4
69175,Finland,2007,3,80.7
31287,Sweden,1986,10,63.6
55980,Switzerland,2000,2,95.4
22762,Sweden,1982,3,43.1
45996,Portugal,1994,9,70.4
39151,Mexico,1991,1,10.3
55049,Canada,1999,8,64.9
55560,Israel,1999,11,65.4
62450,Turkey,2003,7,33.8
6307,Netherlands,1973,5,42.2
49585,Turkey,1996,8,1.7
80470,Switzerland,2013,4,99.2
7322,Denmark,1973,12,20.1
22936,South Africa,1982,4,4.1
69215,Luxembourg,2007,3,82.9
51949,Canada,1997,12,63.6
61061,United States,2002,10,72.1
13067,France,1977,1,25.9
46461,Portugal,1994,12,70.9
77197,Austria,2011,7,90.9
81526,South Africa,2013,10,89.6
54120,Switzerland,1999,2,94.1
29344,United Kingdom,1985,10,44.0
33875,Luxembourg,1988,3,55.3
68185,Turkey,2006,8,41.1
75532,France,2010,8,93.9
38496,Greece,1990,9,33.7
30471,Mexico,1986,5,1.1
65991,Portugal,2005,6,88.4
52010,Luxembourg,1997,12,66.1
32156,Italy,1987,4,45.5
35636,"Taiwan, China",1989,2,44.4
66537,Spain,2005,10,82.7
75415,Luxembourg,2010,7,90.8
62966,Germany,2003,11,79.3417
33781,United States,1988,2,46.9
74006,Italy,2009,10,91.6
77021,"Taiwan, China",2011,5,79.01
450,Turkey,1970,3,0.0
55475,Turkey,1999,10,9.4
73602,Sweden,2009,7,91.5
47634,United Kingdom,1995,8,64.2
20456,South Africa,1980,12,3.5
20981,Greece,1981,4,7.3
14267,Austria,1977,9,43.0
31645,Switzerland,1987,1,80.5
48099,United Kingdom,1995,11,63.7
21900,Finland,1981,10,48.6
59699,Canada,2002,2,71.3
14401,"Taiwan, China",1977,9,31.18
3635,Israel,1971,12,0.0
75541,Greece,2010,8,95.3
1976,Portugal,1971,1,2.1
26684,Canada,1984,5,47.5
81431,Greece,2013,10,99.2
71807,Spain,2008,8,94.7
16271,South Africa,1978,9,2.3
42757,Sweden,1992,12,75.8
15591,Mexico,1978,5,0.0
12006,Italy,1976,6,13.4
30531,South Africa,1986,5,6.8
17631,Portugal,1979,6,10.9
63226,"Taiwan, China",2003,12,63.36
65280,Switzerland,2005,2,101.8
46322,Sweden,1994,11,79.2
77336,United States,2011,7,93.6
14644,Japan,1977,11,65.6
25582,Austria,1983,10,53.9
46105,Israel,1994,10,48.1
22471,South Africa,1982,1,4.0
34435,Switzerland,1988,7,83.0
51375,Israel,1997,8,59.0
54919,United Kingdom,1999,7,65.8
77246,Greece,2011,7,98.0
34371,Portugal,1988,6,45.8
32729,Canada,1987,8,53.8
43540,Turkey,1993,5,0.2
23454,United Kingdom,1982,8,38.3
4317,Sweden,1972,4,16.0
36805,Israel,1989,10,27.9
36432,Austria,1989,8,59.2
21742,Spain,1981,9,23.7
56106,South Africa,2000,2,34.5
52397,Austria,1998,3,69.7
35686,Germany,1989,3,66.7808
61605,Israel,2003,2,71.2
62042,Spain,2003,5,76.1
20031,Germany,1980,10,55.8996
32440,Finland,1987,6,67.9
51855,Luxembourg,1997,11,66.1
75401,Italy,2010,7,91.7
54450,Finland,1999,4,70.8
54335,Luxembourg,1999,3,67.6
78227,Netherlands,2012,1,94.8
33051,Germany,1987,10,64.8606
7795,Finland,1974,3,18.3
6186,"Taiwan, China",1973,4,14.33
32314,Japan,1987,5,81.9
55849,United Kingdom,2000,1,65.7
62007,Austria,2003,5,74.0
58012,Spain,2001,3,69.4
81817,Sweden,2013,12,96.8
15436,Mexico,1978,4,0.0
17351,United States,1979,4,33.5
76566,South Africa,2011,2,75.0
76795,Israel,2011,4,96.8
46700,Finland,1995,2,71.3
47944,United Kingdom,1995,10,63.6
46926,Portugal,1995,3,73.2
64982,Denmark,2004,12,78.1
9432,Sweden,1975,1,19.1
52284,United Kingdom,1998,2,65.3
73050,Finland,2009,4,91.9
64381,Greece,2004,8,80.2
12377,Sweden,1976,8,23.5
44372,Spain,1993,11,57.1
57977,Austria,2001,3,71.3
28782,Netherlands,1985,6,71.0
23025,Luxembourg,1982,5,44.3
78266,United States,2012,1,95.1
55050,Switzerland,1999,8,93.7
23186,Mexico,1982,6,
79606,Mexico,2012,10,89.7
24391,Greece,1983,2,10.2
41751,Greece,1992,6,43.8
74826,Portugal,2010,3,92.3
10732,Denmark,1975,10,23.6
26575,Israel,1984,4,1.6
59412,France,2001,12,82.8
38489,United Kingdom,1990,9,56.0
37094,United Kingdom,1989,12,53.2
70872,Denmark,2008,2,89.7
60475,Switzerland,2002,7,99.7
67002,Spain,2006,1,85.1
69620,Switzerland,2007,6,101.3
50877,Denmark,1997,5,69.9
45307,France,1994,5,71.9
79862,Denmark,2012,12,100.5
75636,South Africa,2010,8,73.0
45302,Spain,1994,5,58.4
35695,Finland,1989,3,70.7
12436,Germany,1976,9,49.7834
14457,Spain,1977,10,15.6
30295,Israel,1986,4,16.4
16880,Turkey,1979,1,0.0
71152,Austria,2008,4,86.7
57387,Denmark,2000,11,74.1
11971,Germany,1976,6,50.139
15260,Israel,1978,3,0.0
21661,Portugal,1981,8,15.8
2215,Finland,1971,3,13.9
61422,Spain,2003,1,75.9
9261,Portugal,1974,12,4.0
8131,Italy,1974,5,9.1
10286,Greece,1975,7,2.5
52926,Italy,1998,6,70.3
16777,Denmark,1979,1,33.3
45176,Italy,1994,4,62.3
30126,Greece,1986,3,17.8
62047,France,2003,5,85.9
45762,Denmark,1994,8,65.4
55409,Japan,1999,10,94.9
44527,Spain,1993,12,58.0
80172,Denmark,2013,2,100.0
44869,Japan,1994,2,94.6
21832,Sweden,1981,9,39.9
35232,France,1988,12,64.8
35016,"Taiwan, China",1988,10,45.03
37891,Italy,1990,5,53.0
57231,Germany,2000,10,74.9734
75161,"Taiwan, China",2010,5,76.86
10957,Netherlands,1975,11,50.6
71261,Portugal,2008,4,96.6
34757,Denmark,1988,9,
59855,Switzerland,2002,3,99.9
9337,Denmark,1975,1,22.8
66675,Switzerland,2005,11,
49792,Denmark,1996,10,68.5
606,"Taiwan, China",1970,4,12.88
22810,Switzerland,1982,4,71.6
22460,Turkey,1982,1,0.0
42716,Mexico,1992,12,12.4
80036,Greece,2013,1,100.0
9061,Italy,1974,11,10.5
7401,Portugal,1973,12,2.9
12075,Turkey,1976,6,0.0
45929,United Kingdom,1994,9,61.0
46369,Canada,1994,12,60.3
30270,Finland,1986,4,66.5
22499,Canada,1982,2,42.3
77486,"Taiwan, China",2011,8,79.68
69115,Turkey,2007,2,46.8
74781,Italy,2010,3,91.7
63867,Austria,2004,5,75.7
12470,Israel,1976,9,0.0
68379,Canada,2006,10,76.6
51817,France,1997,11,75.3
43604,United Kingdom,1993,6,61.1
72456,Italy,2008,12,91.3
56932,France,2000,8,
50371,South Africa,1997,1,28.6
8252,Denmark,1974,6,20.9
69476,Germany,2007,5,83.1751
54454,United Kingdom,1999,4,
65791,Italy,2005,5,82.0
53066,Greece,1998,7,66.6
31146,United States,1986,9,44.7
22214,United Kingdom,1981,12,37.3
45922,Spain,1994,9,59.8
65836,Portugal,2005,5,89.2
58371,Mexico,2001,5,46.3
62317,Austria,2003,7,73.2
21892,Denmark,1981,10,44.1
61512,Sweden,2003,1,80.9
39051,United States,1990,12,55.1
63486,Mexico,2004,2,53.8
47191,Italy,1995,5,66.8
25025,Israel,1983,6,0.5
42577,Netherlands,1992,11,74.1
66967,Austria,2006,1,78.1
6119,Japan,1973,4,39.5
45887,Austria,1994,9,68.9
52677,Sweden,1998,4,75.5
72596,Greece,2009,1,
34706,"Taiwan, China",1988,8,44.36
1635,Luxembourg,1970,11,20.7
25970,Luxembourg,1983,12,50.9
67617,Denmark,2006,5,80.9
7866,Portugal,1974,3,3.2
11477,Austria,1976,3,40.2
57702,Spain,2001,1,68.7
40881,Portugal,1991,12,64.5
66292,Netherlands,2005,8,85.2
68797,Sweden,2006,12,81.4
40684,Japan,1991,11,94.3
80346,Greece,2013,3,100.5
73526,Greece,2009,7,94.5
45175,Israel,1994,4,44.0
61676,"Taiwan, China",2003,2,
24229,United Kingdom,1983,1,39.2
13355,Switzerland,1977,3,53.2
46336,United States,1994,11,59.8
66996,Germany,2006,1,80.2332
79351,United States,2012,8,95.5
14522,Netherlands,1977,10,57.1
69799,United Kingdom,2007,7,75.3
53427,Netherlands,1998,9,78.5
72941,Mexico,2009,3,73.8
67122,Austria,2006,2,
20911,"Taiwan, China",1981,3,39.66
39572,France,1991,4,70.5
62820,Finland,2003,10,76.7
74436,Germany,2010,1,88.5239
8665,Turkey,1974,8,0.0
1905,Finland,1971,1,13.7
72886,Germany,2009,3,89.148
38735,Turkey,1990,10,0.1
73854,Japan,2009,9,93.8
4472,Sweden,1972,5,16.0
63896,Germany,2004,5,79.9657
63916,Greece,2004,5,84.8
66066,Germany,2005,7,79.3417
38447,Austria,1990,9,61.8
15806,South Africa,1978,6,2.2
77942,Sweden,2011,11,93.5
72802,Netherlands,2009,2,94.3
42216,Greece,1992,9,43.4
67960,Israel,2006,7,76.6
20611,South Africa,1981,1,3.6
51127,Sweden,1997,6,75.6
79191,"Taiwan, China",2012,7,84.05
50972,Sweden,1997,5,75.0
42662,Denmark,1992,12,62.3
74294,United Kingdom,2009,12,
5306,Germany,1972,11,41.2491
40446,United States,1991,9,55.6
63076,United States,2003,11,75.2
77239,United Kingdom,2011,7,96.7
71492,Denmark,2008,6,92.0
46227,Denmark,1994,11,65.7
65457,France,2005,3,87.4
60506,Greece,2002,7,76.1
32486,Mexico,1987,6,2.6
49811,Greece,1996,10,61.5
48661,United States,1996,2,62.3
71432,Sweden,2008,5,88.9
17396,Germany,1979,5,54.1216
33040,Switzerland,1987,10,80.7
20350,Finland,1980,12,42.8
8704,Canada,1974,9,20.4
57244,United Kingdom,2000,10,66.0
74391,United States,2009,12,88.1
25660,Luxembourg,1983,10,50.3
31771,South Africa,1987,1,7.9
19709,Canada,1980,8,37.5
47546,Portugal,1995,7,71.2
12701,United States,1976,10,26.0
15419,Japan,1978,4,68.4
56815,Luxembourg,2000,7,69.2
48755,Luxembourg,1996,3,
4686,Germany,1972,7,40.3245
14129,Canada,1977,8,25.4
51815,Finland,1997,11,69.4
42816,Germany,1993,1,72.5665
25721,United States,1983,10,
78825,Luxembourg,2012,5,94.7
34091,United States,1988,4,47.2
80871,Portugal,2013,6,101.0
24011,"Taiwan, China",1982,11,41.75
61450,Israel,2003,1,
74997,Sweden,2010,4,93.0
81360,Turkey,2013,9,79.4
69392,Netherlands,2007,4,87.1
76606,Germany,2011,3,91.3767
60957,Spain,2002,10,74.9
65434,Canada,2005,3,74.4
657,Denmark,1970,5,14.3
10304,Japan,1975,7,57.3
65621,Greece,2005,4,84.3
24016,United States,1982,11,40.3
33952,Austria,1988,4,58.8
53591,Portugal,1998,10,76.9
33612,Sweden,1988,1,66.9
53762,Sweden,1998,11,75.4
61425,Finland,2003,1,76.8
32574,Canada,1987,7,54.7
61836,United States,2003,3,73.1
35472,Sweden,1989,1,70.8
41766,Italy,1992,6,59.9
48385,Switzerland,1996,1,92.7
18901,United States,1980,2,
80087,Netherlands,2013,1,98.4
38046,Italy,1990,6,53.4
79041,United States,2012,6,95.4
41802,Netherlands,1992,6,74.9
36101,"Taiwan, China",1989,5,45.98
31572,Netherlands,1986,12,68.8
39440,Israel,1991,3,32.6
36416,United States,1989,7,51.4
61376,South Africa,2002,12,46.8
49935,Switzerland,1996,11,91.3
21282,France,1981,6,41.0
24537,France,1983,3,49.8
23496,Mexico,1982,8,0.1
51136,"Taiwan, China",1997,6,
15711,Greece,1978,6,4.0
22621,United States,1982,2,40.2
64881,Mexico,2004,11,
24372,Denmark,1983,2,47.9
6517,Austria,1973,7,33.5
14750,Switzerland,1977,12,54.5
22677,France,1982,3,45.6
5092,Sweden,1972,9,16.6
12425,Switzerland,1976,9,53.1
51950,Switzerland,1997,12,93.9
13636,South Africa,1977,4,1.9
7891,"Taiwan, China",1974,3,24.89
5876,"Taiwan, China",1973,2,
4137,Netherlands,1972,3,38.3
61609,Japan,2003,2,90.5
63314,Japan,2004,1,90.9
11716,Mexico,1976,4,0.0
35782,Sweden,1989,3,71.7
48506,United States,1996,1,62.6
20686,Italy,1981,2,25.7
34991,Portugal,1988,10,47.9
39632,Netherlands,1991,4,72.6
38857,Netherlands,1990,11,71.3
65681,Portugal,2005,4,89.0
49050,Israel,1996,5,53.0
70751,Italy,2008,1,88.1
67760,Switzerland,2006,6,101.0
1440,Finland,1970,10,13.7
40440,Turkey,1991,9,0.1
54700,Turkey,1999,5,8.2
74114,Canada,2009,11,85.8
70051,United States,2007,8,83.3
35101,Italy,1988,11,48.2
5461,Germany,1972,12,41.6047
29030,Finland,1985,8,64.6
67007,France,2006,1,87.1
61916,Italy,2003,4,79.3
24837,Denmark,1983,5,47.9
42061,Greece,1992,8,41.3
67510,Luxembourg,2006,4,80.8
18054,Japan,1979,9,69.5
7310,Switzerland,1973,12,47.5
77632,Sweden,2011,9,93.6
27646,Greece,1984,11,13.4
9751,"Taiwan, China",1975,3,25.8
34716,South Africa,1988,8,10.1
49746,United States,1996,9,64.2
37087,Spain,1989,12,48.8
11506,Germany,1976,3,49.57
54391,"Taiwan, China",1999,3,62.07
70206,United States,2007,9,83.7
7602,Austria,1974,2,35.5
9500,Finland,1975,2,22.2
6971,South Africa,1973,9,1.3
22190,Switzerland,1981,12,69.5
42632,Austria,1992,12,65.5
14925,Finland,1978,1,34.2
15691,Germany,1978,6,53.4104
19615,Luxembourg,1980,7,37.5
46485,Turkey,1994,12,0.7
17899,Japan,1979,8,68.8
20826,Greece,1981,3,7.2
16610,Switzerland,1978,12,56.0
47360,Luxembourg,1995,6,64.0
9821,Greece,1975,4,2.6
37982,Austria,1990,6,60.3
44045,Switzerland,1993,9,91.2
80335,Finland,2013,3,102.1
43516,Portugal,1993,5,67.3
29892,Sweden,1986,1,61.4
80314,Canada,2013,3,93.7
34455,Finland,1988,7,69.0
68487,Sweden,2006,10,81.5
69046,Italy,2007,2,84.4
35389,United Kingdom,1989,1,50.0
26244,United Kingdom,1984,2,41.8
30609,Japan,1986,6,81.8
72769,Japan,2009,2,93.7
77990,Switzerland,2011,12,97.5
36009,United Kingdom,1989,5,51.3
23341,Mexico,1982,7,0.1
21774,Japan,1981,9,77.4
61882,Denmark,2003,4,80.0
46077,Spain,1994,10,59.8
71497,Spain,2008,6,94.4
19817,Sweden,1980,8,34.2
10476,Mexico,1975,8,0.0
34052,Netherlands,1988,4,68.0
53212,France,1998,8,75.5
71181,Germany,2008,4,89.5046
45041,Mexico,1994,3,13.0
77341,South Africa,2011,7,78.0
7341,Greece,1973,12,2.2
1967,Netherlands,1971,1,35.7
9617,Austria,1975,3,37.5
68845,Switzerland,2007,1,101.1
48874,United Kingdom,1996,4,65.9
62295,Turkey,2003,6,34.5
51221,Italy,1997,7,69.3
64212,Spain,2004,7,80.1
19050,Turkey,1980,3,0.0
67157,Spain,2006,2,84.9
45485,Israel,1994,6,44.0
70716,Germany,2008,1,88.6131
77817,Austria,2011,11,91.8
68391,Germany,2006,10,81.0355
7332,France,1973,12,18.4
30930,Luxembourg,1986,8,56.2
77801,United States,2011,10,94.7
5355,Luxembourg,1972,11,23.7
33416,Mexico,1987,12,4.2
43872,Austria,1993,8,67.0
75282,Netherlands,2010,6,93.1
51819,United Kingdom,1997,11,65.4
57186,United States,2000,9,69.6
29247,Netherlands,1985,9,70.1
22500,Switzerland,1982,2,70.4
51639,Canada,1997,10,63.0
1372,Sweden,1970,9,13.9
38929,Canada,1990,12,58.4
64612,Sweden,2004,9,81.2
57885,Israel,2001,2,67.1
69201,Italy,2007,3,84.4
55166,"Taiwan, China",1999,8,65.08
9812,France,1975,4,21.5
79092,Spain,2012,7,
61737,France,2003,3,85.6
70441,Italy,2007,11,
36627,France,1989,9,67.4
15401,Greece,1978,4,4.0
62514,United Kingdom,2003,8,69.7
70012,Netherlands,2007,8,86.7
67312,Spain,2006,3,84.9
296,"Taiwan, China",1970,2,12.59
26220,Switzerland,1984,2,76.9
38066,Mexico,1990,6,9.0
25941,Greece,1983,12,11.7
17816,United States,1979,7,34.1
38891,"Taiwan, China",1990,11,45.89
73360,Finland,2009,6,90.8
27426,United States,1984,9,42.5
44521,Germany,1993,12,72.923
67261,United States,2006,2,79.1
31926,South Africa,1987,2,8.0
71595,Turkey,2008,6,52.2
59671,South Africa,2002,1,40.3
81112,France,2013,8,100.5
28234,Canada,1985,3,48.7
80829,Japan,2013,6,91.3
47622,Denmark,1995,8,66.8
72301,Italy,2008,11,91.2
66079,United Kingdom,2005,7,71.0
19792,Netherlands,1980,8,61.2
51451,United States,1997,8,65.3
34556,United States,1988,7,48.3
16322,France,1978,10,30.9
41267,Denmark,1992,3,63.3
8151,Mexico,1974,5,0.0
36760,Switzerland,1989,10,83.8
49732,Sweden,1996,9,74.2
63347,Netherlands,2004,1,87.5
55296,Portugal,1999,9,78.4
56062,Netherlands,2000,2,79.0
71646,Germany,2008,7,89.6829
50460,Luxembourg,1997,2,64.4
4757,Netherlands,1972,7,39.1
77549,United Kingdom,2011,9,
60985,Israel,2002,10,
14251,United States,1977,8,28.0
76351,Mexico,2011,1,79.6
12005,Israel,1976,6,0.0
58132,Austria,2001,4,71.7
34019,Japan,1988,4,81.3
69082,Netherlands,2007,2,86.9
32976,Portugal,1987,9,43.7
73896,Portugal,2009,9,91.8
71905,Turkey,2008,8,52.4
79434,Japan,2012,9,91.5
25462,Spain,1983,9,29.9
78932,Denmark,2012,6,99.9
13044,Canada,1977,1,22.9
20841,Italy,1981,3,26.1
37041,South Africa,1989,11,11.6
78345,Israel,2012,2,95.6
72286,Greece,2008,11,95.6
27150,Switzerland,1984,8,77.6
33621,"Taiwan, China",1988,1,41.88
29125,Turkey,1985,8,0.0
44682,Spain,1994,1,58.5
80017,Denmark,2013,1,100.2
14561,United States,1977,10,27.7
1236,South Africa,1970,8,1.0
39765,Luxembourg,1991,5,60.7
4951,United States,1972,8,17.7
39516,United States,1991,3,56.0
41321,Mexico,1992,3,11.9
50205,Turkey,1996,12,2.0
73001,South Africa,2009,3,
42649,Canada,1992,12,59.3
60911,South Africa,2002,9,45.6
52652,Netherlands,1998,4,79.0
21581,Germany,1981,8,58.6021
7680,Luxembourg,1974,2,26.4
80740,Turkey,2013,5,
26395,Finland,1984,3,57.9
33350,Switzerland,1987,12,81.0
63752,France,2004,4,87.2
41122,France,1992,2,71.2
63741,Germany,2004,4,79.7875
53856,Italy,1998,12,70.5
70859,Canada,2008,2,79.2
22394,Japan,1982,1,77.7
49649,United Kingdom,1996,9,65.5
70045,Turkey,2007,8,46.2
70145,Luxembourg,2007,9,84.1
71480,Switzerland,2008,6,104.7
7045,Israel,1973,10,0.0
42865,Luxembourg,1993,1,
50121,Greece,1996,12,63.9
41011,Mexico,1992,1,11.7
17492,Sweden,1979,5,30.1
70567,Spain,2007,12,92.7
29922,Austria,1986,2,58.3
18346,Greece,1979,11,4.7
27132,Austria,1984,8,57.2
17254,United Kingdom,1979,4,28.1
34811,Mexico,1988,9,6.2
50491,Portugal,1997,2,73.6
4234,United Kingdom,1972,4,9.6
45462,France,1994,6,71.7
74026,Mexico,2009,10,75.8
28372,Austria,1985,4,57.6
62049,United Kingdom,2003,5,70.0
5780,Finland,1973,2,16.5
66210,Switzerland,2005,8,100.2
40659,United Kingdom,1991,11,59.0
42292,Sweden,1992,9,76.3
19621,Mexico,1980,7,0.1
41886,Germany,1992,7,73.1013
17957,Sweden,1979,8,30.9
18637,Denmark,1980,1,35.6
39426,Greece,1991,3,36.8
78421,United States,2012,2,95.0
58974,Japan,2001,9,90.9
60056,Italy,2002,4,77.5
44421,Mexico,1993,11,12.7
24,Canada,1970,1,13.8
1502,Netherlands,1970,10,35.4
75689,United Kingdom,2010,9,91.2
43270,Switzerland,1993,4,93.3
68069,Canada,2006,8,76.8
35336,South Africa,1988,12,10.4
59569,United Kingdom,2002,1,
10681,"Taiwan, China",1975,9,27.35
65769,United Kingdom,2005,5,71.8
67806,Italy,2006,6,83.0
28439,Japan,1985,4,82.6
72060,Turkey,2008,9,52.5
7107,Sweden,1973,10,17.5
38237,Netherlands,1990,7,70.1
17451,Mexico,1979,5,0.1
74396,South Africa,2009,12,72.1
46729,Japan,1995,2,93.1
37966,United States,1990,5,53.9
11185,Switzerland,1976,1,53.8
73054,United Kingdom,2009,4,87.8
63217,Sweden,2003,12,81.4
76486,Italy,2011,2,93.6
58970,Israel,2001,9,69.1
581,Portugal,1970,4,2.1
69631,Germany,2007,6,83.5317
43629,Japan,1993,6,91.5
10215,Turkey,1975,6,0.0
80846,Mexico,2013,6,91.2
77401,Greece,2011,8,97.8
43695,Turkey,1993,6,0.2
55312,Sweden,1999,9,76.3
15336,United States,1978,3,29.3
19102,Denmark,1980,4,36.7
45305,Finland,1994,5,76.8
62204,United Kingdom,2003,6,69.7
21309,Japan,1981,6,76.7
891,Portugal,1970,6,2.0
52582,Denmark,1998,4,71.6
59361,South Africa,2001,11,38.7
13781,"Taiwan, China",1977,5,27.63
38912,Austria,1990,12,60.8
47747,Austria,1995,9,67.0
6689,Canada,1973,8,18.0
43081,United States,1993,2,57.3
49645,Finland,1996,9,68.7
44710,Israel,1994,1,42.2
17190,Turkey,1979,3,0.0
15859,United Kingdom,1978,7,26.1
40131,"Taiwan, China",1991,7,48.26
30642,Netherlands,1986,6,69.6
1779,Japan,1970,12,33.7
49275,Turkey,1996,6,1.6
81801,Portugal,2013,12,100.0
36157,Spain,1989,6,46.1
52242,Austria,1998,2,69.3
60612,Austria,2002,8,71.8
12361,Portugal,1976,8,5.3
53987,France,1999,1,
34920,Finland,1988,10,68.9
48434,Japan,1996,1,91.4
61281,Greece,2002,12,78.9
58886,"Taiwan, China",2001,8,63.83
35544,United Kingdom,1989,2,50.1
79397,Denmark,2012,9,99.5
72255,Switzerland,2008,11,105.1
11816,Germany,1976,5,
70666,"Taiwan, China",2007,12,74.41
63310,Israel,2004,1,72.2
79445,Luxembourg,2012,9,95.6
39441,Italy,1991,3,55.7
8406,Germany,1974,7,45.4451
62705,Luxembourg,2003,9,76.8
76531,Portugal,2011,2,94.5
29960,Finland,1986,2,65.4
67771,Germany,2006,6,81.303
11825,Finland,1976,5,27.4
63432,Denmark,2004,2,78.8
28051,South Africa,1985,1,5.6
17976,South Africa,1979,8,2.7
34805,Luxembourg,1988,9,55.6
1402,Austria,1970,10,29.0
6036,United States,1973,3,19.4
39796,Portugal,1991,5,63.0
74591,Germany,2010,2,88.7914
1845,Turkey,1970,12,0.0
67820,Luxembourg,2006,6,81.0
2551,Italy,1971,5,6.6
17719,United Kingdom,1979,7,29.5
18126,United States,1979,9,33.9
28506,"Taiwan, China",1985,4,41.16
19135,Israel,1980,4,0.0
15232,Spain,1978,3,16.0
11921,"Taiwan, China",1976,5,26.86
12252,Austria,1976,8,41.2
60126,"Taiwan, China",2002,4,62.54
28724,United Kingdom,1985,6,44.7
37690,Switzerland,1990,4,89.1
24560,Israel,1983,3,0.4
2797,Austria,1971,7,29.9
55856,Greece,2000,1,70.3
41455,Israel,1992,4,40.8
63696,United States,2004,3,75.8
22841,Greece,1982,4,9.1
71750,Turkey,2008,7,52.4
29117,Sweden,1985,8,59.0
4687,Denmark,1972,7,17.0
9571,Portugal,1975,2,4.1
8610,Luxembourg,1974,8,27.0
37271,Italy,1990,1,52.0
27350,Israel,1984,9,3.3
34790,Israel,1988,9,23.7
58040,Israel,2001,3,66.9
72409,Canada,2008,12,85.0
5030,Israel,1972,9,0.0
12842,Sweden,1976,11,23.7
78382,Netherlands,2012,2,97.0
40969,United Kingdom,1992,1,59.7
33897,Netherlands,1988,3,68.1
62866,Mexico,2003,10,51.5
40701,Mexico,1991,11,11.2
51530,Israel,1997,9,59.1
29027,Spain,1985,8,36.1
40789,Canada,1991,12,57.9
44011,United States,1993,8,57.5
66447,Netherlands,2005,9,84.1
52351,Portugal,1998,2,75.5
51347,Spain,1997,8,63.2
53034,Canada,1998,7,64.9
2466,"Taiwan, China",1971,4,13.16
41182,Netherlands,1992,2,74.8
54081,"Taiwan, China",1999,1,63.27
56909,Canada,2000,8,66.5
49205,Israel,1996,6,52.7
81466,Mexico,2013,10,91.6
65542,Sweden,2005,3,81.4
48467,Netherlands,1996,1,75.8
4790,Turkey,1972,7,
60342,France,2002,6,84.5
43137,France,1993,3,71.4
28699,Canada,1985,6,49.2
66699,United Kingdom,2005,11,71.5
28162,Netherlands,1985,2,70.2
68030,Turkey,2006,7,41.6
56527,Netherlands,2000,5,79.4
62916,"Taiwan, China",2003,10,64.22
15956,United States,1978,7,31.1
3765,Finland,1972,1,14.5
40356,Greece,1991,9,39.7
52587,Spain,1998,4,64.0
34945,Israel,1988,10,24.3
56096,"Taiwan, China",2000,2,63.24
60182,Spain,2002,5,73.5
76112,Austria,2010,12,88.4
58396,Portugal,2001,5,85.6
47880,Turkey,1995,9,1.0
39056,South Africa,1990,12,13.8
31817,Spain,1987,2,41.7
44866,Italy,1994,2,62.1
61764,Japan,2003,3,90.3
7485,Finland,1974,1,18.0
58365,Luxembourg,2001,5,
58232,Netherlands,2001,4,85.5
40130,Turkey,1991,7,0.1
59854,Canada,2002,3,71.1
20301,South Africa,1980,11,3.5
25411,United States,1983,8,40.9
35945,Turkey,1989,4,
32287,France,1987,5,62.3
28921,Mexico,1985,7,0.7
42586,Portugal,1992,11,67.1
32557,Austria,1987,7,58.2
63296,Greece,2004,1,82.5
50600,Israel,1997,3,57.4
77419,Japan,2011,8,92.3
41221,United States,1992,2,56.3
71032,Spain,2008,3,93.3
20861,Mexico,1981,3,0.1
14091,"Taiwan, China",1977,7,
1620,Israel,1970,11,0.0
30031,Portugal,1986,2,39.1
40821,Greece,1991,12,42.2
23785,Israel,1982,10,0.3
11371,Greece,1976,2,2.9
15021,"Taiwan, China",1978,1,29.78
73741,Portugal,2009,8,91.9
24312,Sweden,1983,1,46.7
14641,Italy,1977,11,16.7
34232,Sweden,1988,5,67.8
45595,Switzerland,1994,7,93.0
8859,Canada,1974,10,20.7
73185,Switzerland,2009,5,104.6
76471,Greece,2011,2,97.7
71546,Mexico,2008,6,68.2
81336,Portugal,2013,9,100.5
72381,South Africa,2008,11,69.4
51640,Switzerland,1997,10,93.3
12795,Luxembourg,1976,11,34.2
44664,Canada,1994,1,60.8
29901,"Taiwan, China",1986,1,39.47
18887,Sweden,1980,2,32.6
48850,Switzerland,1996,4,93.4
37069,Canada,1989,12,56.1
77394,United Kingdom,2011,8,96.9
14246,"Taiwan, China",1977,8,32.5
30697,Austria,1986,7,58.1
38330,Finland,1990,8,74.1
8116,Greece,1974,5,2.4
77679,Canada,2011,10,90.5
36496,Italy,1989,8,50.5
73519,United Kingdom,2009,7,88.1
